segment,from,to,text
2673,01:34:21.260,01:34:23.260,在这里
2674,01:34:23.260,01:34:25.260,我们可以看到
2675,01:34:25.260,01:34:27.260,在这里
2676,01:34:27.260,01:34:29.260,我们可以看到
2677,01:34:29.260,01:34:31.260,在这里
2678,01:34:31.260,01:34:33.260,我们可以看到
2679,01:34:33.260,01:34:35.260,在这里
2680,01:34:35.260,01:34:37.260,我们可以看到
2681,01:34:37.260,01:34:39.260,在这里
2682,01:34:39.260,01:34:41.260,我们可以看到
2683,01:34:41.260,01:34:43.260,在这里
2684,01:34:43.260,01:34:45.260,我们可以看到
2685,01:34:45.260,01:34:47.260,在这里
2686,01:34:47.260,01:34:49.260,我们可以看到
2687,01:34:49.260,01:34:51.260,在这里
2688,01:34:51.260,01:34:53.260,我们可以看到
2689,01:34:53.260,01:34:55.260,在这里
2690,01:34:55.260,01:34:57.260,我们可以看到
2691,01:34:57.260,01:34:59.260,在这里
2692,01:34:59.260,01:35:01.260,我们可以看到
2693,01:35:01.260,01:35:03.260,在这里
2694,01:35:03.260,01:35:05.260,我们可以看到
2695,01:35:05.260,01:35:07.260,在这里
2696,01:35:07.260,01:35:09.260,我们可以看到
2697,01:35:09.260,01:35:11.260,在景美口交那次
2698,01:35:11.260,01:35:13.260,还有
2699,01:35:13.260,01:35:15.260,还有第二
2700,01:35:15.260,01:35:17.260,就是性騷擾
2701,01:35:17.260,01:35:19.260,在
2702,01:35:19.260,01:35:21.260,在热炒店性騷擾这两件事情
2703,01:35:21.260,01:35:23.260,被写出来
2704,01:35:23.260,01:35:25.260,这样子
2705,01:35:25.260,01:35:27.260,对行是这两个
2706,01:35:27.260,01:35:29.260,我觉得我猜是这两个
2707,01:35:29.260,01:35:31.260,有证人
2708,01:35:31.260,01:35:33.260,了解
2709,01:35:33.260,01:35:35.260,后面就是
2710,01:35:35.260,01:35:37.260,后面就是
2711,01:35:37.260,01:35:39.260,证据请大家代证
2712,01:35:39.260,01:35:41.260,第一个就是
2713,01:35:41.260,01:35:43.260,一共只有六个
2714,01:35:43.260,01:35:45.260,一共只有六个
2715,01:35:45.260,01:35:47.260,要跟你讲吗
2716,01:35:47.260,01:35:49.260,再给我看好了
2717,01:35:49.260,01:35:51.260,那
2718,01:35:51.260,01:35:53.260,12点10分了
2719,01:35:53.260,01:35:55.260,我快一点
2720,01:35:55.260,01:35:57.260,就
2721,01:35:57.260,01:35:59.260,刚才有问
2722,01:35:59.260,01:36:01.260,看有没有其他你想要补充
2723,01:36:01.260,01:36:03.260,哪一些证据
2724,01:36:03.260,01:36:05.260,你觉得听起来法官
2725,01:36:05.260,01:36:07.260,问的
2726,01:36:07.260,01:36:09.260,检察官问的问题
2727,01:36:09.260,01:36:11.260,可能有不同的采信程度
2728,01:36:11.260,01:36:13.260,就是有哪些成为
2729,01:36:13.260,01:36:15.260,上面的证据
2730,01:36:15.260,01:36:17.260,给出了哪些叙述
2731,01:36:17.260,01:36:19.260,你自己听起来的问题
2732,01:36:19.260,01:36:21.260,检察官曾经提过什么问题
2733,01:36:21.260,01:36:23.260,你觉得从那些问题里面
2734,01:36:23.260,01:36:25.260,他对这些证据的采信程度
2735,01:36:25.260,01:36:27.260,为何
2736,01:36:27.260,01:36:29.260,有没有其他相关的质疑
2737,01:36:29.260,01:36:31.260,除了你刚才说
2738,01:36:31.260,01:36:33.260,要约吗的约
2739,01:36:33.260,01:36:35.260,还有什么是你有印象的
2740,01:36:35.260,01:36:41.260,印象最深刻
2741,01:36:41.260,01:36:43.260,还是那个
2742,01:36:43.260,01:36:45.260,动作上的描述
2743,01:36:45.260,01:36:51.260,我现在
2744,01:36:51.260,01:36:53.260,有跟你讨论过
2745,01:36:53.260,01:36:55.260,他
2746,01:36:55.260,01:36:57.260,他抓了我的手臂
2747,01:36:57.260,01:36:59.260,然后把
2748,01:36:59.260,01:37:01.260,他拉我的手臂过去
2749,01:37:01.260,01:37:03.260,把我的头往下压
2750,01:37:03.260,01:37:07.260,然后把身体塞到我的嘴巴
2751,01:37:07.260,01:37:09.260,这一些描述他们就会
2752,01:37:09.260,01:37:13.260,听得相对
2753,01:37:13.260,01:37:15.260,就把它看得比较认真
2754,01:37:15.260,01:37:19.260,然后
2755,01:37:19.260,01:37:21.260,就是他其实
2756,01:37:21.260,01:37:23.260,因为这些过程
2757,01:37:23.260,01:37:25.260,在我的印象中
2758,01:37:25.260,01:37:27.260,不是那么的
2759,01:37:27.260,01:37:29.260,就是
2760,01:37:29.260,01:37:31.260,因为
2761,01:37:31.260,01:37:33.260,我也醉了
2762,01:37:33.260,01:37:35.260,然后又有时间了
2763,01:37:35.260,01:37:37.260,所以并不是
2764,01:37:37.260,01:37:39.260,我不能百分之百确定
2765,01:37:39.260,01:37:43.260,就是
2766,01:37:43.260,01:37:45.260,所以在讲这些事情的时候
2767,01:37:45.260,01:37:47.260,我会
2768,01:37:47.260,01:37:49.260,不确定
2769,01:37:49.260,01:37:51.260,该怎么说
2770,01:37:51.260,01:37:53.260,然后他们可能会对你这个
2771,01:37:53.260,01:37:55.260,不确定的态度
2772,01:37:55.260,01:37:57.260,会有追问
2773,01:37:57.260,01:37:59.260,或者是质疑
2774,01:37:59.260,01:38:01.260,了解
2775,01:38:01.260,01:38:03.260,那我看一下
2776,01:38:03.260,01:38:07.260,目前你开庭到现在
2777,01:38:07.260,01:38:11.260,就是
2778,01:38:11.260,01:38:13.260,因为你有列证人清单过
2779,01:38:13.260,01:38:15.260,那你有知道证人
2780,01:38:15.260,01:38:17.260,有去讲过什么
2781,01:38:17.260,01:38:19.260,有受过哪些质疑还是这些事情
2782,01:38:19.260,01:38:21.260,其实你都不太知道
2783,01:38:21.260,01:38:23.260,不知道
2784,01:38:25.260,01:38:27.260,然后
2785,01:38:27.260,01:38:29.260,我不确定这个
2786,01:38:29.260,01:38:31.260,但是之前
2787,01:38:31.260,01:38:33.260,本来有讨论过说
2788,01:38:33.260,01:38:35.260,就是你
2789,01:38:35.260,01:38:37.260,给他的清单里面也有疑似
2790,01:38:37.260,01:38:39.260,但是不是后来好像说
2791,01:38:39.260,01:38:41.260,那个
2792,01:38:41.260,01:38:43.260,就医过程
2793,01:38:43.260,01:38:45.260,是不是没有办法当成证据
2794,01:38:45.260,01:38:47.260,就是
2795,01:38:47.260,01:38:49.260,原因是什么
2796,01:38:49.260,01:38:51.260,原因是因为病人隐私
2797,01:38:51.260,01:38:53.260,还是因为
2798,01:38:53.260,01:38:55.260,应该是说
2799,01:38:55.260,01:38:57.260,没有应过
2800,01:38:57.260,01:38:59.260,没有应过的关系
2801,01:38:59.260,01:39:05.260,那他有质疑过
2802,01:39:05.260,01:39:07.260,你的例如一些事后反应
2803,01:39:07.260,01:39:09.260,跟原本
2804,01:39:09.260,01:39:11.260,应该有的状况不一样
2805,01:39:11.260,01:39:13.260,我现在在问你的问题
2806,01:39:13.260,01:39:15.260,是我有贴给你PDF
2807,01:39:15.260,01:39:17.260,的问题
2808,01:39:17.260,01:39:19.260,不知道 我把它打开
2809,01:39:19.260,01:39:21.260,我也把它打开
2810,01:39:21.260,01:39:23.260,你贴给了PDF吗
2811,01:39:23.260,01:39:25.260,你贴给了PDF吗
2812,01:39:25.260,01:39:27.260,你贴给了PDF吗
2813,01:39:27.260,01:39:29.260,你贴给了PDF吗
2814,01:39:29.260,01:39:31.260,你贴给了PDF吗
2815,01:39:31.260,01:39:33.260,你贴给了PDF吗
2816,01:39:33.260,01:39:35.260,你贴给了PDF吗
2817,01:39:35.260,01:39:37.260,你贴给了PDF吗
2818,01:39:37.260,01:39:39.260,你贴给了PDF吗
2819,01:39:39.260,01:39:41.260,你贴给了PDF吗
2820,01:39:41.260,01:39:43.260,你贴给了PDF吗
2821,01:39:43.260,01:39:45.260,你贴给了PDF吗
2822,01:39:45.260,01:39:47.260,你贴给了PDF吗
2823,01:39:47.260,01:39:49.260,你贴给了PDF吗
2824,01:39:49.260,01:39:51.260,你在说他
2825,01:39:51.260,01:39:53.260,这件事情在我的生命里面
2826,01:39:53.260,01:39:55.260,占了五成左右
2827,01:39:55.260,01:39:57.260,这么重
2828,01:39:57.260,01:39:59.260,就是把我
2829,01:39:59.260,01:40:01.260,人生有一半拿掉
2830,01:40:01.260,01:40:07.260,对于自己借教
2831,01:40:07.260,01:40:11.260,你可能要再讲一次
2832,01:40:11.260,01:40:13.260,因为你刚刚好
2833,01:40:13.260,01:40:15.260,对对对 有点断线
2834,01:40:15.260,01:40:17.260,好 第一个就是
2835,01:40:17.260,01:40:19.260,他占了五成
2836,01:40:19.260,01:40:21.260,就是对于把我的
2837,01:40:21.260,01:40:23.260,生活撕掉一半
2838,01:40:23.260,01:40:25.260,我要重建
2839,01:40:25.260,01:40:27.260,然后第二个是对人的不信任
2840,01:40:27.260,01:40:29.260,就是会
2841,01:40:29.260,01:40:31.260,更强
2842,01:40:31.260,01:40:33.260,第三个是对于肢体接触
2843,01:40:33.260,01:40:35.260,就是我会
2844,01:40:35.260,01:40:37.260,能避就避
2845,01:40:37.260,01:40:43.260,那 这个是他可能
2846,01:40:43.260,01:40:45.260,有问过你后面的反应
2847,01:40:45.260,01:40:47.260,但这个东西还有点像是
2848,01:40:47.260,01:40:49.260,算有点像是
2849,01:40:49.260,01:40:51.260,了解后续你的反应
2850,01:40:51.260,01:40:53.260,但比较不太是
2851,01:40:53.260,01:40:55.260,可能对于
2852,01:40:55.260,01:40:57.260,这件事情的
2853,01:40:57.260,01:40:59.260,追问或是
2854,01:40:59.260,01:41:01.260,细节追问或是
2855,01:41:01.260,01:41:03.260,质疑 对不对
2856,01:41:03.260,01:41:05.260,他可能是
2857,01:41:05.260,01:41:07.260,如果之后这件事成立了
2858,01:41:07.260,01:41:09.260,有点像是衡量效果的事情
2859,01:41:09.260,01:41:11.260,但是主要
2860,01:41:11.260,01:41:13.260,针对里面
2861,01:41:13.260,01:41:15.260,你刚才说的动作
2862,01:41:15.260,01:41:17.260,有几个动作
2863,01:41:17.260,01:41:19.260,或是几个你的回复以外
2864,01:41:19.260,01:41:21.260,其他其实
2865,01:41:21.260,01:41:23.260,他们大多数是
2866,01:41:23.260,01:41:25.260,听起来可能是
2867,01:41:25.260,01:41:27.260,大致采信你的状况
2868,01:41:27.260,01:41:29.260,或者是
2869,01:41:29.260,01:41:31.260,至少没有对你
2870,01:41:31.260,01:41:33.260,这件事情有没有发生有太多的质疑
2871,01:41:33.260,01:41:37.260,吗
2872,01:41:37.260,01:41:41.260,就是他们没有
2873,01:41:41.260,01:41:43.260,问
2874,01:41:43.260,01:41:47.260,他们
2875,01:41:47.260,01:41:49.260,比较好像
2876,01:41:49.260,01:41:51.260,他们在 我不知道
2877,01:41:51.260,01:41:53.260,可能对他们来说
2878,01:41:53.260,01:41:55.260,事情当下怎么发生的
2879,01:41:55.260,01:41:57.260,比较重要
2880,01:41:57.260,01:41:59.260,更甚于事情
2881,01:41:59.260,01:42:01.260,发生之后
2882,01:42:01.260,01:42:03.260,一两天短时间内
2883,01:42:03.260,01:42:05.260,我的身体或
2884,01:42:05.260,01:42:07.260,心理变化
2885,01:42:07.260,01:42:09.260,有什么不同
2886,01:42:09.260,01:42:11.260,这两件事可能牵着
2887,01:42:11.260,01:42:13.260,他们
2888,01:42:13.260,01:42:15.260,会比较重视
2889,01:42:15.260,01:42:17.260,但后者我觉得
2890,01:42:17.260,01:42:19.260,比较少问
2891,01:42:19.260,01:42:21.260,那如果你在
2892,01:42:21.260,01:42:23.260,就是刚才有讲到说
2893,01:42:23.260,01:42:25.260,例如
2894,01:42:25.260,01:42:27.260,这些事情因为
2895,01:42:27.260,01:42:29.260,有一段时间
2896,01:42:29.260,01:42:31.260,又有点小合罪
2897,01:42:31.260,01:42:33.260,所以不一定能够百分之百确认
2898,01:42:33.260,01:42:35.260,可是他们有些人可能会
2899,01:42:35.260,01:42:37.260,很急的去追问
2900,01:42:37.260,01:42:39.260,很急的追问的过程中
2901,01:42:39.260,01:42:41.260,你会
2902,01:42:41.260,01:42:43.260,觉得
2903,01:42:43.260,01:42:45.260,例如他们会说
2904,01:42:45.260,01:42:47.260,这件事
2905,01:42:47.260,01:42:49.260,真的是这样吗 他真的是怎样吗
2906,01:42:49.260,01:42:51.260,例如真的是怎样
2907,01:42:51.260,01:42:53.260,或者是只是
2908,01:42:53.260,01:42:55.260,只是说
2909,01:42:55.260,01:42:57.260,你可以帮我讲清楚点吗
2910,01:42:57.260,01:42:59.260,他是用我同意你的
2911,01:42:59.260,01:43:01.260,前提去追问
2912,01:43:01.260,01:43:03.260,还是他会反过来说
2913,01:43:03.260,01:43:05.260,这件事真的有怎样
2914,01:43:05.260,01:43:07.260,他的问法可能会比较偏向哪一种
2915,01:43:07.260,01:43:11.260,陌生法官很像不一样
2916,01:43:11.260,01:43:13.260,那你说
2917,01:43:13.260,01:43:15.260,例如有些法官可能会怎么问
2918,01:43:15.260,01:43:17.260,有些法官可能会怎么问
2919,01:43:17.260,01:43:19.260,他们都没有你
2920,01:43:19.260,01:43:21.260,第二种那么温柔
2921,01:43:21.260,01:43:23.260,嗯嗯嗯
2922,01:43:23.260,01:43:25.260,那他大概
2923,01:43:25.260,01:43:27.260,就是你可以
2924,01:43:27.260,01:43:29.260,再举例
2925,01:43:29.260,01:43:31.260,请你叙述他当时
2926,01:43:31.260,01:43:33.260,对你做的
2927,01:43:33.260,01:43:35.260,动作
2928,01:43:35.260,01:43:37.260,嗯嗯嗯
2929,01:43:37.260,01:43:39.260,那如果你记不清楚
2930,01:43:39.260,01:43:41.260,或者是正在想的时候他们可能会
2931,01:43:41.260,01:43:43.260,怎么样再追问
2932,01:43:43.260,01:43:47.260,像是
2933,01:43:47.260,01:43:49.260,他拉你 我说他把我拉过去
2934,01:43:49.260,01:43:51.260,那他拉你哪里
2935,01:43:51.260,01:43:55.260,就是确认那个动作
2936,01:43:55.260,01:43:57.260,就像你说的完全是确认动作
2937,01:43:57.260,01:43:59.260,好 了解
2938,01:43:59.260,01:44:01.260,那针对
2939,01:44:01.260,01:44:03.260,就是强迫这件事情他们
2940,01:44:03.260,01:44:05.260,有
2941,01:44:05.260,01:44:07.260,除了在动作这件事情上
2942,01:44:07.260,01:44:09.260,强迫这件事情他们
2943,01:44:09.260,01:44:11.260,问过哪一些问题
2944,01:44:11.260,01:44:13.260,最多就是动作
2945,01:44:13.260,01:44:15.260,再来
2946,01:44:15.260,01:44:19.260,没有 都是我自己说我不想要
2947,01:44:19.260,01:44:21.260,我觉得很恶心 我觉得不舒服
2948,01:44:21.260,01:44:23.260,哦 了解
2949,01:44:23.260,01:44:25.260,比较多是我自己提出来
2950,01:44:25.260,01:44:27.260,好
2951,01:44:27.260,01:44:29.260,那进到后面
2952,01:44:29.260,01:44:31.260,至少现在
2953,01:44:31.260,01:44:33.260,虽然还没有进到
2954,01:44:33.260,01:44:35.260,正式法院
2955,01:44:35.260,01:44:37.260,但是 前至侦查庭啊到
2956,01:44:37.260,01:44:39.260,不管是从起诉
2957,01:44:39.260,01:44:41.260,做笔录起诉
2958,01:44:41.260,01:44:43.260,到
2959,01:44:43.260,01:44:45.260,进三次侦查庭一次测
2960,01:44:45.260,01:44:47.260,测谎 这整个法律
2961,01:44:47.260,01:44:49.260,上有哪一些是
2962,01:44:49.260,01:44:51.260,会对你造成冲击
2963,01:44:51.260,01:44:53.260,或是不舒服的地方
2964,01:44:53.260,01:44:55.260,然后你自己觉得有哪些
2965,01:44:55.260,01:44:57.260,是希望改善的
2966,01:44:57.260,01:44:59.260,我觉得
2967,01:44:59.260,01:45:01.260,对我来说最讨厌的
2968,01:45:01.260,01:45:03.260,是 好
2969,01:45:03.260,01:45:05.260,就是他分三次
2970,01:45:05.260,01:45:07.260,我也觉得
2971,01:45:07.260,01:45:09.260,他听起来真的好麻烦
2972,01:45:09.260,01:45:11.260,但其他像是他
2973,01:45:11.260,01:45:13.260,要我去回家
2974,01:45:13.260,01:45:15.260,或是
2975,01:45:15.260,01:45:17.260,或是问我说他拉你哪里
2976,01:45:17.260,01:45:19.260,我觉得我都可以
2977,01:45:19.260,01:45:21.260,去理解他们
2978,01:45:21.260,01:45:23.260,他们需要
2979,01:45:23.260,01:45:25.260,就是他们工作
2980,01:45:25.260,01:45:27.260,或是他们在
2981,01:45:27.260,01:45:29.260,就是
2982,01:45:29.260,01:45:31.260,做事情的方法
2983,01:45:31.260,01:45:33.260,我是觉得
2984,01:45:33.260,01:45:35.260,冲击跟不舒服
2985,01:45:35.260,01:45:37.260,都不会
2986,01:45:37.260,01:45:39.260,让我觉得
2987,01:45:39.260,01:45:41.260,愤怒或是 为什么会这样子
2988,01:45:41.260,01:45:43.260,就是 OK
2989,01:45:43.260,01:45:45.260,好吧 接受
2990,01:45:45.260,01:45:47.260,了解
2991,01:45:47.260,01:45:49.260,那 绿你觉得
2992,01:45:49.260,01:45:51.260,对于
2993,01:45:51.260,01:45:53.260,就以你的状况来说
2994,01:45:53.260,01:45:55.260,就是改善的吗
2995,01:45:55.260,01:45:57.260,嗯
2996,01:45:57.260,01:45:59.260,我刚刚突然想到
2997,01:45:59.260,01:46:01.260,我就是
2998,01:46:01.260,01:46:03.260,我最想要知道的是
2999,01:46:03.260,01:46:05.260,就是
3000,01:46:05.260,01:46:07.260,被告那边
3001,01:46:07.260,01:46:09.260,被告说了什么
3002,01:46:09.260,01:46:11.260,还有证人说了什么
3003,01:46:11.260,01:46:13.260,就是他的侦查过程
3004,01:46:13.260,01:46:15.260,可是我不知道这个是不是
3005,01:46:15.260,01:46:17.260,我不能知道
3006,01:46:17.260,01:46:19.260,的事情
3007,01:46:19.260,01:46:21.260,就是如果可以的
3008,01:46:21.260,01:46:23.260,可是可以知道的话 我会希望
3009,01:46:23.260,01:46:25.260,他们可以主动提供
3010,01:46:25.260,01:46:27.260,而不是我要去申请
3011,01:46:27.260,01:46:29.260,然后我才会知道
3012,01:46:29.260,01:46:31.260,后面发生什么事
3013,01:46:31.260,01:46:33.260,我印象中啦
3014,01:46:33.260,01:46:35.260,我印象中是不能知道
3015,01:46:35.260,01:46:37.260,就跟 他可能也会
3016,01:46:37.260,01:46:39.260,各种打听你讲了什么
3017,01:46:39.260,01:46:41.260,但他也不能知道
3018,01:46:41.260,01:46:43.260,我印象中两兆 至少
3019,01:46:43.260,01:46:45.260,进法院以前是不会知道
3020,01:46:45.260,01:46:47.260,彼此在想什么
3021,01:46:47.260,01:46:49.260,或说了什么
3022,01:46:49.260,01:46:51.260,因为他们会有寄一个什么
3023,01:46:51.260,01:46:53.260,我可以去
3024,01:46:53.260,01:46:55.260,查询
3025,01:46:55.260,01:46:57.260,的那种
3026,01:46:57.260,01:46:59.260,宣传单给我
3027,01:46:59.260,01:47:01.260,我就不知道到底我从哪里
3028,01:47:01.260,01:47:03.260,哪时候开始可以知道
3029,01:47:03.260,01:47:05.260,哪些事情
3030,01:47:05.260,01:47:07.260,那我想问
3031,01:47:07.260,01:47:09.260,刚刚其实有问类似的问题
3032,01:47:09.260,01:47:11.260,但今天我想要换个角度
3033,01:47:11.260,01:47:13.260,你觉得对于像
3034,01:47:13.260,01:47:15.260,你这样就是受骚扰
3035,01:47:15.260,01:47:17.260,或者是受信心的这样子
3036,01:47:17.260,01:47:19.260,的案子
3037,01:47:19.260,01:47:21.260,的就是受骚扰者
3038,01:47:21.260,01:47:23.260,来说你觉得
3039,01:47:23.260,01:47:25.260,如果他们想要
3040,01:47:25.260,01:47:27.260,提法律
3041,01:47:27.260,01:47:29.260,救济这条路
3042,01:47:29.260,01:47:31.260,咨询律师可以给他们
3043,01:47:31.260,01:47:33.260,什么样子的帮助
3044,01:47:33.260,01:47:35.260,安心
3045,01:47:35.260,01:47:37.260,这到底要做什么
3046,01:47:37.260,01:47:39.260,就不会那么紧张
3047,01:47:39.260,01:47:43.260,然后
3048,01:47:43.260,01:47:45.260,就是可以解决
3049,01:47:45.260,01:47:47.260,一些
3050,01:47:47.260,01:47:49.260,对就是
3051,01:47:49.260,01:47:51.260,像是我会不会被反被
3052,01:47:51.260,01:47:53.260,反被告
3053,01:47:53.260,01:47:55.260,诬告这样子
3054,01:47:55.260,01:47:57.260,的事情
3055,01:47:57.260,01:47:59.260,律师就会帮我
3056,01:47:59.260,01:48:01.260,回答这些问题我觉得就是
3057,01:48:01.260,01:48:03.260,把一些焦虑感
3058,01:48:03.260,01:48:05.260,会降低
3059,01:48:05.260,01:48:07.260,因为不知道的就会让人
3060,01:48:07.260,01:48:09.260,焦虑
3061,01:48:09.260,01:48:13.260,你自己觉得
3062,01:48:13.260,01:48:15.260,这样听起来其实你会觉得
3063,01:48:15.260,01:48:17.260,一个可以
3064,01:48:17.260,01:48:19.260,让人安心的律师
3065,01:48:19.260,01:48:21.260,蛮重要的因为我的意思是说
3066,01:48:21.260,01:48:23.260,现在也会有一些例子是
3067,01:48:23.260,01:48:25.260,律师超糟或者律师
3068,01:48:25.260,01:48:27.260,很
3069,01:48:27.260,01:48:29.260,没有对对对
3070,01:48:29.260,01:48:31.260,很坏的就是你
3071,01:48:31.260,01:48:33.260,觉得就是你可以再帮我
3072,01:48:33.260,01:48:35.260,讲一下这件事的重要性吗
3073,01:48:35.260,01:48:37.260,因为你说的是你觉得找律师
3074,01:48:37.260,01:48:39.260,可以提供的东西是安心但可能
3075,01:48:39.260,01:48:41.260,这里比较重要的事情是
3076,01:48:41.260,01:48:43.260,可能要找到一个安心的
3077,01:48:43.260,01:48:45.260,律师如果没有找到的话可能
3078,01:48:45.260,01:48:47.260,你例如会比较不知道
3079,01:48:47.260,01:48:49.260,或是你反而会不太敢
3080,01:48:49.260,01:48:51.260,继续告下去吗好奇这件事情
3081,01:48:51.260,01:48:55.260,绝对会啊因为法律的东西
3082,01:48:55.260,01:48:57.260,就真的谁会知道
3083,01:48:57.260,01:48:59.260,可能我比较
3084,01:48:59.260,01:49:01.260,无知吧但是
3085,01:49:01.260,01:49:07.260,你觉得例如这一个律师
3086,01:49:07.260,01:49:09.260,为什么可以让你觉得
3087,01:49:09.260,01:49:11.260,这么安心
3088,01:49:11.260,01:49:15.260,第一个就是他
3089,01:49:15.260,01:49:17.260,相信我说的是真的
3090,01:49:17.260,01:49:19.260,或是不知道他表现出来是
3091,01:49:19.260,01:49:21.260,相信我的
3092,01:49:21.260,01:49:23.260,再来是他
3093,01:49:23.260,01:49:25.260,他就会站在
3094,01:49:25.260,01:49:27.260,我的角度然后
3095,01:49:27.260,01:49:31.260,他会在我
3096,01:49:31.260,01:49:33.260,问问题之前先把很多
3097,01:49:33.260,01:49:35.260,我可能会问的问题
3098,01:49:35.260,01:49:37.260,直接整理好然后
3099,01:49:37.260,01:49:39.260,告诉我
3100,01:49:39.260,01:49:41.260,我每次问他之前我都会
3101,01:49:41.260,01:49:43.260,写一二三四五
3102,01:49:43.260,01:49:45.260,但是他很厉害就是
3103,01:49:45.260,01:49:47.260,他的一二三四五我还没有
3104,01:49:47.260,01:49:49.260,讲出来他就把我回答了
3105,01:49:49.260,01:49:51.260,一二三四五
3106,01:49:51.260,01:49:53.260,可能就是大家都有的问题吧
3107,01:49:53.260,01:49:55.260,他就是会很有
3108,01:49:55.260,01:49:57.260,条理的把他们
3109,01:49:57.260,01:49:59.260,讲出来
3110,01:49:59.260,01:50:01.260,直接让我
3111,01:50:01.260,01:50:03.260,我根本不用去
3112,01:50:03.260,01:50:05.260,想说我会问什么问题他就知道我的
3113,01:50:05.260,01:50:07.260,问题在哪然后会
3114,01:50:07.260,01:50:09.260,给我解答最后我有
3115,01:50:09.260,01:50:11.260,特别针对什么问题问他
3116,01:50:11.260,01:50:13.260,他会再给我一个QA
3117,01:50:13.260,01:50:15.260,时间
3118,01:50:15.260,01:50:17.260,我印象中
3119,01:50:17.260,01:50:19.260,先不要
3120,01:50:19.260,01:50:21.260,请律师就像你说的到了
3121,01:50:21.260,01:50:23.260,和解书那个时候才要请律师
3122,01:50:23.260,01:50:25.260,这个也是他给的建议吗
3123,01:50:25.260,01:50:27.260,他那个时候是怎么说的
3124,01:50:27.260,01:50:29.260,他连
3125,01:50:29.260,01:50:31.260,要不要去见他他都觉得
3126,01:50:31.260,01:50:33.260,说如果可以电话
3127,01:50:33.260,01:50:35.260,上讲就不要见
3128,01:50:35.260,01:50:37.260,有点在
3129,01:50:37.260,01:50:39.260,可能也是省一些他的麻烦
3130,01:50:39.260,01:50:41.260,可是我觉得省更多的是
3131,01:50:41.260,01:50:43.260,在省我们的
3132,01:50:43.260,01:50:45.260,花费
3133,01:50:45.260,01:50:47.260,电话的话
3134,01:50:47.260,01:50:49.260,是比较贵还是
3135,01:50:49.260,01:50:51.260,电话啊电话他
3136,01:50:51.260,01:50:53.260,都没有收费啊没有免费
3137,01:50:53.260,01:50:55.260,让我问到包
3138,01:50:55.260,01:50:57.260,然后就是但是
3139,01:50:57.260,01:50:59.260,我们去找他
3140,01:50:59.260,01:51:01.260,就会收一个四千块质询费
3141,01:51:01.260,01:51:03.260,四千块
3142,01:51:03.260,01:51:05.260,多久
3143,01:51:05.260,01:51:07.260,一个小时还是一个小时吧
3144,01:51:07.260,01:51:09.260,那之前电话
3145,01:51:09.260,01:51:11.260,你有印象你们大概都通
3146,01:51:11.260,01:51:13.260,多久的话吗15分钟
3147,01:51:13.260,01:51:15.260,左右两
3148,01:51:15.260,01:51:17.260,两次吗不止可能
3149,01:51:17.260,01:51:19.260,有四五次
3150,01:51:19.260,01:51:21.260,好
3151,01:51:21.260,01:51:23.260,那最后就是问
3152,01:51:23.260,01:51:25.260,有点跟me too有关就是
3153,01:51:25.260,01:51:27.260,有很多其实
3154,01:51:27.260,01:51:29.260,有很多案子都没有进到法律程序
3155,01:51:29.260,01:51:31.260,你自己觉得 为什么
3156,01:51:31.260,01:51:33.260,因为
3157,01:51:33.260,01:51:35.260,举证困难时间有点久或者是他
3158,01:51:35.260,01:51:37.260,很害怕
3159,01:51:37.260,01:51:39.260,法实物上会
3160,01:51:39.260,01:51:41.260,遇到的质疑或是状况
3161,01:51:41.260,01:51:43.260,就你
3162,01:51:43.260,01:51:45.260,第一次对就是你自己
3163,01:51:45.260,01:51:47.260,最后决定
3164,01:51:47.260,01:51:49.260,就算没有决定因为你非告
3165,01:51:49.260,01:51:51.260,但是你坚定要告
3166,01:51:51.260,01:51:53.260,的这件事情的原因是什么
3167,01:51:53.260,01:51:55.260,然后你会
3168,01:51:55.260,01:51:57.260,希望透过法律
3169,01:51:57.260,01:51:59.260,这件事情
3170,01:51:59.260,01:52:01.260,惩罚
3171,01:52:01.260,01:52:03.260,触发或是达成
3172,01:52:03.260,01:52:05.260,什么样子的约束效果
3173,01:52:05.260,01:52:09.260,你再说一次
3174,01:52:09.260,01:52:11.260,两个问题第一个是什么
3175,01:52:11.260,01:52:13.260,第一个是
3176,01:52:13.260,01:52:15.260,最后坚定要
3177,01:52:15.260,01:52:17.260,要告的原因是什么
3178,01:52:17.260,01:52:19.260,那你希望什么事情发生
3179,01:52:19.260,01:52:21.260,你希望的结果
3180,01:52:25.260,01:52:27.260,其实最后坚定要告
3181,01:52:27.260,01:52:29.260,其实是到很后来就是
3182,01:52:29.260,01:52:31.260,几乎差不多现在
3183,01:52:31.260,01:52:33.260,或是几个离开前
3184,01:52:33.260,01:52:35.260,我真的觉得
3185,01:52:35.260,01:52:37.260,我很想要少了一个
3186,01:52:37.260,01:52:39.260,少一个
3187,01:52:39.260,01:52:41.260,鸡白狼
3188,01:52:41.260,01:52:43.260,能够减少一个就一个
3189,01:52:43.260,01:52:45.260,所以我需要他知道
3190,01:52:45.260,01:52:47.260,他自己犯错
3191,01:52:47.260,01:52:49.260,而且他不能再犯这个错
3192,01:52:49.260,01:52:51.260,而且他不是可以
3193,01:52:51.260,01:52:53.260,他这种错不是他做了一个
